Zeitstempel	kWh
12.01.2020 18:15	1856606.133
12.01.2020 18:30	1856629.184
12.01.2020 18:45	1843751.182
12.01.2020 19:00	1837803.612
12.01.2020 19:15	1826396.827
12.01.2020 19:30	1797219.367
12.01.2020 19:45	1788851.248
12.01.2020 20:00	1758003.689
12.01.2020 20:15	1755149.874
12.01.2020 20:30	1743481.038
12.01.2020 20:45	1722102.126
12.01.2020 21:00	1686332.442
12.01.2020 21:15	1691551.264
12.01.2020 21:30	1662030.973
12.01.2020 21:45	1649742.731
12.01.2020 22:00	1631980.37
12.01.2020 22:15	1651391.169
12.01.2020 22:30	1659014.003
12.01.2020 22:45	1644724.882
12.01.2020 23:00	1610345.896
12.01.2020 23:15	1624303.97
12.01.2020 23:30	1605657.612
12.01.2020 23:45	1587115.408
13.01.2020 00:00	1563854.908
13.01.2020 00:15	1592824.804
13.01.2020 00:30	1578050.516
13.01.2020 00:45	1562124.119
13.01.2020 01:00	1536760.132
13.01.2020 01:15	1556051.94
13.01.2020 01:30	1547892.733
13.01.2020 01:45	1526220.74
13.01.2020 02:00	1527120.757
13.01.2020 02:15	1557832.945
13.01.2020 02:30	1540863.768
13.01.2020 02:45	1537268.543
13.01.2020 03:00	1537807.908
13.01.2020 03:15	1540418.779
13.01.2020 03:30	1529293.767
13.01.2020 03:45	1537297.486
13.01.2020 04:00	1524686.383
13.01.2020 04:15	1538571.361
13.01.2020 04:30	1532123.799
13.01.2020 04:45	1521675.698
13.01.2020 05:00	1528048.77
13.01.2020 05:15	1571642.707
13.01.2020 05:30	1622697.433
13.01.2020 05:45	1648390.048
13.01.2020 06:00	1706345.383
13.01.2020 06:15	1769906.396
13.01.2020 06:30	1845969.951
13.01.2020 06:45	1904560.295
13.01.2020 07:00	1957382.014
13.01.2020 07:15	1993112.729
13.01.2020 07:30	2054949.183
13.01.2020 07:45	2123077.489
13.01.2020 08:00	2142953.88
13.01.2020 08:15	2156085.245
13.01.2020 08:30	2172115.778
13.01.2020 08:45	2181855.881
13.01.2020 09:00	2172505.786
13.01.2020 09:15	2174217.549
13.01.2020 09:30	2169492.492
13.01.2020 09:45	2185185.138
13.01.2020 10:00	2172245.008
13.01.2020 10:15	2176922.865
13.01.2020 10:30	2179799.443
13.01.2020 10:45	2171613.342
13.01.2020 11:00	2168779.32
13.01.2020 11:15	2147659.178
13.01.2020 11:30	2171907.133
13.01.2020 11:45	2192764.272
13.01.2020 12:00	2184925.123
13.01.2020 12:15	2134275
13.01.2020 12:30	2090034.159
13.01.2020 12:45	2058653.054
13.01.2020 13:00	2037863.023
13.01.2020 13:15	2071408.285
13.01.2020 13:30	2081012.064
13.01.2020 13:45	2058116.169
13.01.2020 14:00	2059513.369
13.01.2020 14:15	2051797.114
13.01.2020 14:30	2021952.921
13.01.2020 14:45	2025426.043
13.01.2020 15:00	2006796.485
13.01.2020 15:15	1995090.472
13.01.2020 15:30	1994845.721
13.01.2020 15:45	1999650.155
13.01.2020 16:00	1998398.762
13.01.2020 16:15	1995464.266
13.01.2020 16:30	2009232.853
13.01.2020 16:45	2021840.383
13.01.2020 17:00	2032724.023
13.01.2020 17:15	2068518.294
13.01.2020 17:30	2112887.834
13.01.2020 17:45	2147816.494
13.01.2020 18:00	2166043.263
13.01.2020 18:15	2161789.679
13.01.2020 18:30	2161529.037
13.01.2020 18:45	2151774.69
13.01.2020 19:00	2116769.403
13.01.2020 19:15	2102620.869
13.01.2020 19:30	2066638.261
13.01.2020 19:45	2027470.272
13.01.2020 20:00	1996650.102
13.01.2020 20:15	1988062.096
13.01.2020 20:30	1974643.306
13.01.2020 20:45	1935115.821
13.01.2020 21:00	1915719.455
13.01.2020 21:15	1904183.898
13.01.2020 21:30	1864144.029
13.01.2020 21:45	1850758.452
13.01.2020 22:00	1807197.956
13.01.2020 22:15	1819713.393
13.01.2020 22:30	1825846.487
13.01.2020 22:45	1808320.46
13.01.2020 23:00	1759834.967
13.01.2020 23:15	1781096.256
13.01.2020 23:30	1749934.069
13.01.2020 23:45	1736742.735
14.01.2020 00:00	1701353.68
14.01.2020 00:15	1726339.024
14.01.2020 00:30	1716533.19
14.01.2020 00:45	1690108.463
14.01.2020 01:00	1654005.543
14.01.2020 01:15	1698709.495
14.01.2020 01:30	1686889.892
14.01.2020 01:45	1658584.42
14.01.2020 02:00	1655466.926
14.01.2020 02:15	1684596.479
14.01.2020 02:30	1647456.579
14.01.2020 02:45	1643518.187
14.01.2020 03:00	1624422.199
14.01.2020 03:15	1667311.613
14.01.2020 03:30	1639729.521
14.01.2020 03:45	1629463.724
14.01.2020 04:00	1614351.886
14.01.2020 04:15	1607460.601
14.01.2020 04:30	1608682.144
14.01.2020 04:45	1602458.111
14.01.2020 05:00	1583186.457
14.01.2020 05:15	1646679.98
14.01.2020 05:30	1674251.863
14.01.2020 05:45	1700603.226
14.01.2020 06:00	1762903.762
14.01.2020 06:15	1828442.03
14.01.2020 06:30	1891733.424
14.01.2020 06:45	1957501.193
14.01.2020 07:00	2010200.161
14.01.2020 07:15	2050614.801
14.01.2020 07:30	2097178.298
14.01.2020 07:45	2159196.041
14.01.2020 08:00	2192239.322
14.01.2020 08:15	2208189.946
14.01.2020 08:30	2204996.219
14.01.2020 08:45	2224433.73
14.01.2020 09:00	2214417.631
14.01.2020 09:15	2176409.387
14.01.2020 09:30	2183567.055
14.01.2020 09:45	2184215.203
14.01.2020 10:00	2175775.721
14.01.2020 10:15	2165916.33
14.01.2020 10:30	2159428.719
14.01.2020 10:45	2150628.4
14.01.2020 11:00	2150285.233
14.01.2020 11:15	2118691.397
14.01.2020 11:30	2114431.059
14.01.2020 11:45	2145689.628
14.01.2020 12:00	2128677.421
14.01.2020 12:15	2066676.003
14.01.2020 12:30	2020167.4
14.01.2020 12:45	1994725.235
14.01.2020 13:00	1980192.898
14.01.2020 13:15	2003138.818
14.01.2020 13:30	2007360.33
14.01.2020 13:45	2002918.626
14.01.2020 14:00	1984335.334
14.01.2020 14:15	1974771.881
14.01.2020 14:30	1966466.424
14.01.2020 14:45	1955356.103
14.01.2020 15:00	1951683.022
14.01.2020 15:15	1961432.096
14.01.2020 15:30	1946342.25
14.01.2020 15:45	1962391.573
14.01.2020 16:00	1964435.422
14.01.2020 16:15	1960102.896
14.01.2020 16:30	1978621.288
14.01.2020 16:45	1985763.484
14.01.2020 17:00	2012982.026
14.01.2020 17:15	2022386.345
14.01.2020 17:30	2074168.821
14.01.2020 17:45	2102955.705
14.01.2020 18:00	2114615.085
14.01.2020 18:15	2121276.689
14.01.2020 18:30	2117282.477
14.01.2020 18:45	2095330.525
14.01.2020 19:00	2088179.726
14.01.2020 19:15	2062081.307
14.01.2020 19:30	2032783.126
14.01.2020 19:45	1983739.395
14.01.2020 20:00	1962997.415
14.01.2020 20:15	1960899.484
14.01.2020 20:30	1935674.516
14.01.2020 20:45	1901004.922
14.01.2020 21:00	1856696.965
14.01.2020 21:15	1862907.286
14.01.2020 21:30	1819339.993
14.01.2020 21:45	1795481.932
14.01.2020 22:00	1767962.929
14.01.2020 22:15	1775425.522
14.01.2020 22:30	1759899.929
14.01.2020 22:45	1758547.188
14.01.2020 23:00	1717805.37
14.01.2020 23:15	1712144.694
14.01.2020 23:30	1693499.313
14.01.2020 23:45	1668298.418
15.01.2020 00:00	1639032.035
15.01.2020 00:15	1675840.086
15.01.2020 00:30	1654210.542
15.01.2020 00:45	1622413.916
15.01.2020 01:00	1610674.237
15.01.2020 01:15	1640600.149
15.01.2020 01:30	1608287.788
15.01.2020 01:45	1604186.958
15.01.2020 02:00	1583421.721
15.01.2020 02:15	1600293.677
15.01.2020 02:30	1570173.526
15.01.2020 02:45	1571125.531
15.01.2020 03:00	1559437.424
15.01.2020 03:15	1577019.079
15.01.2020 03:30	1578407.412
15.01.2020 03:45	1558097.987
15.01.2020 04:00	1538868.132
15.01.2020 04:15	1557985.849
15.01.2020 04:30	1545395.018
15.01.2020 04:45	1538308.966
15.01.2020 05:00	1538666.803
15.01.2020 05:15	1592086.761
15.01.2020 05:30	1629583.525
15.01.2020 05:45	1655475.457
15.01.2020 06:00	1701623.85
15.01.2020 06:15	1780671.686
15.01.2020 06:30	1843177.235
15.01.2020 06:45	1905304.706
15.01.2020 07:00	1956073
15.01.2020 07:15	2008618.668
15.01.2020 07:30	2071161.916
15.01.2020 07:45	2119486.416
15.01.2020 08:00	2152270.817
15.01.2020 08:15	2156646.763
15.01.2020 08:30	2177497.612
15.01.2020 08:45	2189757.403
15.01.2020 09:00	2185846.889
15.01.2020 09:15	2147304.256
15.01.2020 09:30	2138528.738
15.01.2020 09:45	2148111.831
15.01.2020 10:00	2142265.522
15.01.2020 10:15	2130769.809
15.01.2020 10:30	2130523.544
15.01.2020 10:45	2122569.321
15.01.2020 11:00	2101731.693
15.01.2020 11:15	2087162.342
15.01.2020 11:30	2091320.032
15.01.2020 11:45	2105655.691
15.01.2020 12:00	2100896.228
15.01.2020 12:15	2051170.775
15.01.2020 12:30	1996421.132
15.01.2020 12:45	1977857.172
15.01.2020 13:00	1946284.048
15.01.2020 13:15	1975365.049
15.01.2020 13:30	1983442.406
15.01.2020 13:45	1961808.518
15.01.2020 14:00	1948405.636
15.01.2020 14:15	1937509.828
15.01.2020 14:30	1928026.009
15.01.2020 14:45	1918248.994
15.01.2020 15:00	1912732.359
15.01.2020 15:15	1911436.574
15.01.2020 15:30	1909007.15
15.01.2020 15:45	1912356.138
15.01.2020 16:00	1914760.384
15.01.2020 16:15	1926652.258
15.01.2020 16:30	1932203.829
15.01.2020 16:45	1940861.221
15.01.2020 17:00	1956040.096
15.01.2020 17:15	1984444.945
15.01.2020 17:30	2028794.777
15.01.2020 17:45	2067068.471
15.01.2020 18:00	2093430.023
15.01.2020 18:15	2086515.645
15.01.2020 18:30	2089886.92
15.01.2020 18:45	2076330.578
15.01.2020 19:00	2059420.135
15.01.2020 19:15	2032868.717
15.01.2020 19:30	2003770.419
15.01.2020 19:45	1972257.776
15.01.2020 20:00	1942499.562
15.01.2020 20:15	1931264.076
15.01.2020 20:30	1905614.748
15.01.2020 20:45	1890809.83
15.01.2020 21:00	1853902.961
15.01.2020 21:15	1835405.396
15.01.2020 21:30	1801641.548
15.01.2020 21:45	1774045.144
15.01.2020 22:00	1737413.717
15.01.2020 22:15	1760568.294
15.01.2020 22:30	1747264.989
15.01.2020 22:45	1728680.961
15.01.2020 23:00	1691738.195
15.01.2020 23:15	1704855.173
15.01.2020 23:30	1670842.269
15.01.2020 23:45	1654216.728
16.01.2020 00:00	1617947.44
16.01.2020 00:15	1625183.733
16.01.2020 00:30	1614644.238
16.01.2020 00:45	1592508.816
16.01.2020 01:00	1555902.983
16.01.2020 01:15	1584657.831
16.01.2020 01:30	1570243.972
16.01.2020 01:45	1559191.004
16.01.2020 02:00	1542198.507
16.01.2020 02:15	1576405.667
16.01.2020 02:30	1550254.4
16.01.2020 02:45	1549430.055
16.01.2020 03:00	1528110.027
16.01.2020 03:15	1560753.58
16.01.2020 03:30	1546699.8
16.01.2020 03:45	1523237.08
16.01.2020 04:00	1524020.64
16.01.2020 04:15	1534157.783
16.01.2020 04:30	1516269.377
16.01.2020 04:45	1525018.879
16.01.2020 05:00	1532754.406
16.01.2020 05:15	1574828.151
16.01.2020 05:30	1614040.622
16.01.2020 05:45	1645258.625
16.01.2020 06:00	1700220.101
16.01.2020 06:15	1784032.545
16.01.2020 06:30	1848133.996
16.01.2020 06:45	1889878.244
16.01.2020 07:00	1951201.937
16.01.2020 07:15	1980790.669
16.01.2020 07:30	2042196.785
16.01.2020 07:45	2102488.826
16.01.2020 08:00	2137346.87
16.01.2020 08:15	2155781.711
16.01.2020 08:30	2162913.843
16.01.2020 08:45	2166010.189
16.01.2020 09:00	2168327.334
16.01.2020 09:15	2147552.566
16.01.2020 09:30	2133760.2
16.01.2020 09:45	2141246.326
16.01.2020 10:00	2130972.98
16.01.2020 10:15	2132591.447
16.01.2020 10:30	2130213.339
16.01.2020 10:45	2110251.03
16.01.2020 11:00	2111114.18
16.01.2020 11:15	2074727.322
16.01.2020 11:30	2078068.819
16.01.2020 11:45	2098879.099
16.01.2020 12:00	2083552.13
16.01.2020 12:15	2031057.69
16.01.2020 12:30	1995186.818
16.01.2020 12:45	1962633.986
16.01.2020 13:00	1958050.276
16.01.2020 13:15	1961589.209
16.01.2020 13:30	1979565.485
16.01.2020 13:45	1973052.411
16.01.2020 14:00	1941592.868
16.01.2020 14:15	1947450.433
16.01.2020 14:30	1929315.358
16.01.2020 14:45	1909904.448
16.01.2020 15:00	1914590.997
16.01.2020 15:15	1920862.902
16.01.2020 15:30	1903008.738
16.01.2020 15:45	1922303.837
16.01.2020 16:00	1926122.738
16.01.2020 16:15	1940302.534
16.01.2020 16:30	1959870.444
16.01.2020 16:45	1973842.519
16.01.2020 17:00	1978965.142
16.01.2020 17:15	2003259.483
16.01.2020 17:30	2042950.171
16.01.2020 17:45	2091450.004
16.01.2020 18:00	2105827.893
16.01.2020 18:15	2118276.035
16.01.2020 18:30	2119755.351
16.01.2020 18:45	2099759.952
16.01.2020 19:00	2086130.83
16.01.2020 19:15	2071133.825
16.01.2020 19:30	2042343.881
16.01.2020 19:45	2007299.267
16.01.2020 20:00	1978721.076
16.01.2020 20:15	1969393.399
16.01.2020 20:30	1944292.756
16.01.2020 20:45	1913156.621
16.01.2020 21:00	1867426.579
16.01.2020 21:15	1864619.76
16.01.2020 21:30	1837553.531
16.01.2020 21:45	1816655.782
16.01.2020 22:00	1763917.349
16.01.2020 22:15	1797108.029
16.01.2020 22:30	1787369.513
16.01.2020 22:45	1758021.613
16.01.2020 23:00	1738652.021
16.01.2020 23:15	1746342.016
16.01.2020 23:30	1703313.256
16.01.2020 23:45	1694056.613
17.01.2020 00:00	1664045.081
17.01.2020 00:15	1690740.105
17.01.2020 00:30	1670333.129
17.01.2020 00:45	1640239.513
17.01.2020 01:00	1627162.42
17.01.2020 01:15	1643879.964
17.01.2020 01:30	1647358.465
17.01.2020 01:45	1638331.236
17.01.2020 02:00	1601582.476
17.01.2020 02:15	1642746.199
17.01.2020 02:30	1623432.165
17.01.2020 02:45	1609582.124
17.01.2020 03:00	1598842.594
17.01.2020 03:15	1632787.328
17.01.2020 03:30	1616974.482
17.01.2020 03:45	1593678.24
17.01.2020 04:00	1587679.997
17.01.2020 04:15	1598156.97
17.01.2020 04:30	1577938.569
17.01.2020 04:45	1572987.616
17.01.2020 05:00	1584291.31
17.01.2020 05:15	1628534.813
17.01.2020 05:30	1652116.728
